"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"PF09907","treatment_group","ApcMUT_HpWT",-2.85265992665086,0.304724370550638,3.29963061881577e-05,"treatment_groupApcMUT_HpWT",0.215927827695304,9,5
"PF05860","treatment_group","ApcMUT_HpWT",2.95773348593489,0.41002916333245,0.000175392090658909,"treatment_groupApcMUT_HpWT",0.298174449229901,9,6
"PF09106","treatment_group","ApcMUT_HpWT",1.75400625502711,0.250298799760876,0.000210122354918089,"treatment_groupApcMUT_HpWT",0.298174449229901,9,5
"PF09107","treatment_group","ApcMUT_HpWT",1.75400625502711,0.250298799760876,0.000210122354918089,"treatment_groupApcMUT_HpWT",0.298174449229901,9,5
"PF11213","treatment_group","ApcMUT_HpWT",1.70800098805081,0.251802116356058,0.000257127172320098,"treatment_groupApcMUT_HpWT",0.298174449229901,9,5
"PF14276","treatment_group","ApcMUT_HpWT",1.54637951409595,0.230252472231238,0.000273387331201009,"treatment_groupApcMUT_HpWT",0.298174449229901,9,5
"PF03595","treatment_group","ApcMUT_HpWT",3.22909283940094,0.523580486208656,0.000459677064088374,"treatment_groupApcMUT_HpWT",0.360597667330153,9,7
"PF17830","treatment_group","ApcMUT_HpWT",1.69387139796304,0.280103311071397,0.000517338224840564,"treatment_groupApcMUT_HpWT",0.360597667330153,9,5
"PF09560","treatment_group","ApcMUT_HpWT",1.90689362285892,0.326950963976179,0.000642013003343062,"treatment_groupApcMUT_HpWT",0.360597667330153,9,5
"PF16258","treatment_group","ApcMUT_HpWT",2.89464676769643,0.497181176837178,0.000648738901527105,"treatment_groupApcMUT_HpWT",0.360597667330153,9,8
"PF14620","treatment_group","ApcMUT_HpWT",2.10411175603345,0.364671463031352,0.000684307027677442,"treatment_groupApcMUT_HpWT",0.360597667330153,9,5
"PF13884","treatment_group","ApcMUT_HpWT",2.50894943779647,0.446398640270259,0.000798719210125519,"treatment_groupApcMUT_HpWT",0.360597667330153,9,6
"PF09254","treatment_group","ApcMUT_HpWT",1.46180001152992,0.260304585206777,0.00080264380352672,"treatment_groupApcMUT_HpWT",0.360597667330153,9,9
"PF04367","treatment_group","ApcMUT_HpWT",2.71064823878345,0.486355335398528,0.000839027139058239,"treatment_groupApcMUT_HpWT",0.360597667330153,9,6
"PF09951","treatment_group","ApcMUT_HpWT",1.87231285525172,0.336733717853601,0.00085071957914992,"treatment_groupApcMUT_HpWT",0.360597667330153,9,8
"PF15781","treatment_group","ApcMUT_HpWT",2.3792495713972,0.430530856650009,0.000881656888337782,"treatment_groupApcMUT_HpWT",0.360597667330153,9,6
"PF08523","treatment_group","ApcMUT_HpWT",-1.63512408514675,0.300236496869181,0.000959958961667687,"treatment_groupApcMUT_HpWT",0.366706712282453,9,5
"PF17032","treatment_group","ApcMUT_HpWT",2.6657220008879,0.493667774485367,0.00100866760713389,"treatment_groupApcMUT_HpWT",0.366706712282453,9,6
"PF17209","treatment_group","ApcMUT_HpWT",2.34129418997725,0.450233298869301,0.0012527620705053,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF08343","treatment_group","ApcMUT_HpWT",-3.65136172056741,0.71668224108353,0.00140760875199995,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF03306","treatment_group","ApcMUT_HpWT",-2.67102200343984,0.532331944032466,0.00153460817318832,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF12561","treatment_group","ApcMUT_HpWT",2.2865982853647,0.457940489942255,0.00157727987192386,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF14522","treatment_group","ApcMUT_HpWT",4.47044579605978,0.91093891138938,0.00173817314042724,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF02049","treatment_group","ApcMUT_HpWT",0.84408110384571,0.173593642349219,0.00183012197720741,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF14168","treatment_group","ApcMUT_HpWT",3.29727755608263,0.678163663341663,0.00183081162941789,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF03869","treatment_group","ApcMUT_HpWT",1.72191913841296,0.356629572698013,0.00190315855559603,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF06153","treatment_group","ApcMUT_HpWT",2.70377257236251,0.563625179138555,0.00197285841890738,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF13557","treatment_group","ApcMUT_HpWT",-2.47280394939383,0.523348600605022,0.00214509685045858,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02335","treatment_group","ApcMUT_HpWT",2.16832415614161,0.461228276862592,0.00220543748615029,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF10335","treatment_group","ApcMUT_HpWT",1.94175594610588,0.418058154743558,0.00235651503821135,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF01155","treatment_group","ApcMUT_HpWT",1.56464630463103,0.338217740844841,0.00240859597360345,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF06107","treatment_group","ApcMUT_HpWT",1.02323359192099,0.221648666211021,0.00243628763442279,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF07009","treatment_group","ApcMUT_HpWT",2.41550465620228,0.531231680001526,0.00264556764193243,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF09349","treatment_group","ApcMUT_HpWT",-1.48807779801207,0.329177805986155,0.00273022676158679,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF07155","treatment_group","ApcMUT_HpWT",0.702138940498281,0.15624297510584,0.00281889432188894,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF10694","treatment_group","ApcMUT_HpWT",2.36234305446568,0.525851289250004,0.00282388354164168,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF01234","treatment_group","ApcMUT_HpWT",-0.500368649811432,0.111581172150762,0.00285135948385411,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF09936","treatment_group","ApcMUT_HpWT",3.03096374928135,0.676461787204543,0.00286416951520062,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF08373","treatment_group","ApcMUT_HpWT",-0.784263550323295,0.176895230840609,0.00303143337993884,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF05936","treatment_group","ApcMUT_HpWT",2.78673872018593,0.630397914063975,0.00307903874951735,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF16868","treatment_group","ApcMUT_HpWT",2.82614241019957,0.647025633750753,0.00328244651147477,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF16989","treatment_group","ApcMUT_HpWT",2.0396863082526,0.470415461290423,0.00341302610638812,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02050","treatment_group","ApcMUT_HpWT",1.7362081440564,0.406263888695762,0.00368431197909778,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02579","treatment_group","ApcMUT_HpWT",1.74670814857219,0.414936051532638,0.00398780461068228,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02182","treatment_group","ApcMUT_HpWT",-1.01091505225427,0.240829274692839,0.00404740594992963,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF04025","treatment_group","ApcMUT_HpWT",0.764259620807883,0.182136736031094,0.00405529238842702,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF11728","treatment_group","ApcMUT_HpWT",2.21048457633281,0.527027498585523,0.00406451706525894,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF06743","treatment_group","ApcMUT_HpWT",-0.610235889830062,0.145520314180203,0.0040684286933292,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF17982","treatment_group","ApcMUT_HpWT",-0.731235401009634,0.174420207927418,0.00407398834106158,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF07561","treatment_group","ApcMUT_HpWT",0.929708908271702,0.222418608818971,0.004137270688116,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF05504","treatment_group","ApcMUT_HpWT",2.40262489036048,0.57838859327143,0.00427368472555181,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF16454","treatment_group","ApcMUT_HpWT",-0.777780688458815,0.187245938858595,0.00427478339221561,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF00745","treatment_group","ApcMUT_HpWT",2.7696244668722,0.666923537260926,0.00427989113720743,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF04377","treatment_group","ApcMUT_HpWT",-1.69698131017437,0.409891722573352,0.0043487746913384,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF03963","treatment_group","ApcMUT_HpWT",1.85847655634986,0.450581973808728,0.0044338285360368,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF14344","treatment_group","ApcMUT_HpWT",2.34549193948013,0.570323895632684,0.00450140651253325,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF14804","treatment_group","ApcMUT_HpWT",0.896404692467155,0.219139480269148,0.00462765598562446,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF06949","treatment_group","ApcMUT_HpWT",1.11568096473065,0.274278491202982,0.00476307340844041,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF07661","treatment_group","ApcMUT_HpWT",2.04051706094201,0.501840273395189,0.00477285907917401,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF16177","treatment_group","ApcMUT_HpWT",-1.28345959913968,0.31566752474506,0.0047741246251786,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF08941","treatment_group","ApcMUT_HpWT",-0.824398984664594,0.203723984163943,0.00489152132309441,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF00023","treatment_group","ApcMUT_HpWT",1.26144301056431,0.312117512928238,0.00492310292791572,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF06426","treatment_group","ApcMUT_HpWT",1.93914070109525,0.484807904094562,0.00519115239052571,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF10135","treatment_group","ApcMUT_HpWT",1.86265978566819,0.466239624008788,0.00522259677727905,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF12118","treatment_group","ApcMUT_HpWT",2.16634332276286,0.542555091575919,0.00523735719980266,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF17103","treatment_group","ApcMUT_HpWT",-1.25498636100881,0.314781308145541,0.00527757609025487,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF13539","treatment_group","ApcMUT_HpWT",1.56331948914491,0.392482280532738,0.00530248259958494,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF03749","treatment_group","ApcMUT_HpWT",1.43377730046639,0.360214850852768,0.00532159333208218,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF17746","treatment_group","ApcMUT_HpWT",1.43377730046639,0.360214850852768,0.00532159333208218,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF04392","treatment_group","ApcMUT_HpWT",1.55757818082882,0.395425336047098,0.00561057239975429,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF09094","treatment_group","ApcMUT_HpWT",1.82361553861145,0.463927077143241,0.00566968492129934,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF09095","treatment_group","ApcMUT_HpWT",1.82361553861145,0.463927077143241,0.00566968492129934,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF02599","treatment_group","ApcMUT_HpWT",1.04280628650561,0.26541181468803,0.00568288143604913,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF04290","treatment_group","ApcMUT_HpWT",1.99405352916597,0.510446054576973,0.00584977805809753,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF01973","treatment_group","ApcMUT_HpWT",2.01878458986935,0.521233612589343,0.00610725039214984,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF03776","treatment_group","ApcMUT_HpWT",0.785221653128607,0.202745617639985,0.00610843098586314,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF06925","treatment_group","ApcMUT_HpWT",2.08099315736177,0.538225630008199,0.00616032314528689,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF04216","treatment_group","ApcMUT_HpWT",2.33086562873873,0.603330390356215,0.00618477793607715,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF09320","treatment_group","ApcMUT_HpWT",-0.79239178484153,0.205480149198461,0.00624136555001265,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF00642","treatment_group","ApcMUT_HpWT",-0.631580124310786,0.16448620520757,0.00637689733603354,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF05853","treatment_group","ApcMUT_HpWT",1.34289288554336,0.349842107148002,0.00638638672085987,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF01916","treatment_group","ApcMUT_HpWT",-1.31982897174302,0.345864233425102,0.00657609669920514,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF06995","treatment_group","ApcMUT_HpWT",1.64669026912484,0.432985265966399,0.00668764003905309,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF01455","treatment_group","ApcMUT_HpWT",2.00376316785404,0.528512747380832,0.00679116023084236,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF16325","treatment_group","ApcMUT_HpWT",1.58464637122339,0.418348457941708,0.00682189956571274,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF12683","treatment_group","ApcMUT_HpWT",1.17765603107028,0.311047433714355,0.00683762520809733,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF09242","treatment_group","ApcMUT_HpWT",2.08590572534349,0.551460520523193,0.00686971089204965,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF12832","treatment_group","ApcMUT_HpWT",1.69474812657988,0.448374937931625,0.00689446795745251,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF01221","treatment_group","ApcMUT_HpWT",-0.810518164705641,0.215699912002156,0.00709696824783404,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF13451","treatment_group","ApcMUT_HpWT",1.5942220237357,0.424528004570571,0.00711873147701758,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF07523","treatment_group","ApcMUT_HpWT",1.92118483355422,0.512977677580987,0.00721375210556845,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF12913","treatment_group","ApcMUT_HpWT",2.3533278133382,0.629844879551629,0.00729752809256156,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF07873","treatment_group","ApcMUT_HpWT",0.594392737107294,0.15931058167127,0.00734877187982889,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF14285","treatment_group","ApcMUT_HpWT",1.94459866146117,0.521425779888656,0.00736465550489641,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF14716","treatment_group","ApcMUT_HpWT",-1.28503193329526,0.345173905023202,0.00742815576110201,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF13473","treatment_group","ApcMUT_HpWT",-2.92322202261094,0.78629952016124,0.00747871010602403,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF11187","treatment_group","ApcMUT_HpWT",1.7495306690501,0.471484002801401,0.007547970820054,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF14025","treatment_group","ApcMUT_HpWT",3.15191598317969,0.852271394760942,0.00767262942552455,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF13435","treatment_group","ApcMUT_HpWT",2.13020954618147,0.577088366619529,0.0077432532263565,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF00732","treatment_group","ApcMUT_HpWT",-2.58214051829324,0.69960955398252,0.00774810498132575,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF13276","treatment_group","ApcMUT_HpWT",1.3179486102143,0.358092836277304,0.00785484043257305,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02225","treatment_group","ApcMUT_HpWT",-1.11461942632798,0.303468110166728,0.00793337193722671,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02570","treatment_group","ApcMUT_HpWT",0.534187732305766,0.145511471649953,0.00795262759366543,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF13828","treatment_group","ApcMUT_HpWT",-3.1983149601389,0.877491283401586,0.00823406742235325,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF13240","treatment_group","ApcMUT_HpWT",1.46643171096956,0.404627479420673,0.00846334457813822,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF12651","treatment_group","ApcMUT_HpWT",1.45284244754088,0.401945231047814,0.00857236001656365,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF14698","treatment_group","ApcMUT_HpWT",1.0703689423611,0.296457608943415,0.00861810293847033,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF13200","treatment_group","ApcMUT_HpWT",2.76850677320943,0.76801893826431,0.00868482487426732,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF02817","treatment_group","ApcMUT_HpWT",-2.15991533728105,0.599215427738923,0.00868673765775356,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02391","treatment_group","ApcMUT_HpWT",-1.91984323256926,0.533264834288836,0.00873785635943751,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF03899","treatment_group","ApcMUT_HpWT",1.39985163896671,0.388900452140631,0.00874551026355587,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF00813","treatment_group","ApcMUT_HpWT",1.1785776458326,0.327750613601874,0.00878702741460576,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF09516","treatment_group","ApcMUT_HpWT",2.67422247086088,0.744276721130392,0.00882119113369424,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF04956","treatment_group","ApcMUT_HpWT",1.97038369769526,0.548396729979488,0.00882188699303855,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF17102","treatment_group","ApcMUT_HpWT",-1.6504543511269,0.460292082088948,0.00890849432642507,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF07238","treatment_group","ApcMUT_HpWT",0.762886632629264,0.21278416245801,0.00891333629043035,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF08442","treatment_group","ApcMUT_HpWT",-1.11372574684346,0.311377182844983,0.00901493148501088,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF14827","treatment_group","ApcMUT_HpWT",2.16516249938863,0.605715203159459,0.00904169546848348,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF08937","treatment_group","ApcMUT_HpWT",2.21738897759957,0.6242766384375,0.00931957103192555,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF16317","treatment_group","ApcMUT_HpWT",-0.929021270265196,0.261907006834776,0.00937960510326371,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF05345","treatment_group","ApcMUT_HpWT",-2.48024257734258,0.700339997598965,0.00945103569701959,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF09416","treatment_group","ApcMUT_HpWT",-0.750591161708598,0.212300357403733,0.00952701845195612,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF18141","treatment_group","ApcMUT_HpWT",-0.750591161708598,0.212300357403733,0.00952701845195612,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF07503","treatment_group","ApcMUT_HpWT",1.29970358238345,0.367952599628272,0.00956876357000595,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF17788","treatment_group","ApcMUT_HpWT",1.29970358238345,0.367952599628272,0.00956876357000595,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF04296","treatment_group","ApcMUT_HpWT",1.50366029450223,0.427741572540308,0.00978870100337107,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF01925","treatment_group","ApcMUT_HpWT",0.964229267553065,0.274374304307446,0.00980271300816603,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF03741","treatment_group","ApcMUT_HpWT",-3.49050354247625,0.994889479678208,0.00988019236888413,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF13860","treatment_group","ApcMUT_HpWT",2.38921545515216,0.682562678888221,0.0099881883484955,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF09699","treatment_group","ApcMUT_HpWT",2.09215878181837,0.597826411674373,0.00999830446222523,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF01816","treatment_group","ApcMUT_HpWT",2.0142362117186,0.575819525228864,0.0100195490724716,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF07261","treatment_group","ApcMUT_HpWT",1.5935655106093,0.455640504898572,0.0100278622414201,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02571","treatment_group","ApcMUT_HpWT",0.652729066174576,0.186788547279225,0.010067641044862,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF11463","treatment_group","ApcMUT_HpWT",1.70247691366827,0.488416200063469,0.0101874540139191,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF03480","treatment_group","ApcMUT_HpWT",1.25503075033947,0.360163799851694,0.0102025637488938,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF16870","treatment_group","ApcMUT_HpWT",-1.60168441100842,0.46040856363851,0.0102824553962948,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF14199","treatment_group","ApcMUT_HpWT",1.61037647505653,0.463705672980942,0.0103660010495731,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF06029","treatment_group","ApcMUT_HpWT",-2.60810099572479,0.751652858174152,0.0104084032725795,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF18114","treatment_group","ApcMUT_HpWT",-1.06438505387881,0.306867444818805,0.0104263037753746,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF05199","treatment_group","ApcMUT_HpWT",-2.64026248476456,0.762164245939029,0.0104883081076659,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF04261","treatment_group","ApcMUT_HpWT",-3.18194115548531,0.922511783626261,0.0107026995118091,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF02936","treatment_group","ApcMUT_HpWT",-0.818173338050919,0.237239836235339,0.0107098995506817,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF01424","treatment_group","ApcMUT_HpWT",0.749507321165196,0.217332168475281,0.0107105725332342,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF08817","treatment_group","ApcMUT_HpWT",1.4747225315496,0.42815890658336,0.0107737010374039,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF08061","treatment_group","ApcMUT_HpWT",-0.441642086608306,0.128248639081755,0.0107838545243906,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF07916","treatment_group","ApcMUT_HpWT",2.10465922225334,0.612102937316287,0.0108606222421958,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF02516","treatment_group","ApcMUT_HpWT",0.756625789775527,0.220066415131004,0.0108641153040114,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF06839","treatment_group","ApcMUT_HpWT",-0.69940623812834,0.203440222050462,0.0108681622838361,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF03441","treatment_group","ApcMUT_HpWT",-2.22175201549469,0.646726961733035,0.0109053276880115,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02728","treatment_group","ApcMUT_HpWT",-1.04500074875645,0.304206786975,0.0109084775161677,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF15935","treatment_group","ApcMUT_HpWT",2.44914984322692,0.713112203244138,0.0109190414962899,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF07995","treatment_group","ApcMUT_HpWT",-1.68585290366185,0.491018001611043,0.0109348926792368,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF04777","treatment_group","ApcMUT_HpWT",-0.688511096808659,0.20087310278558,0.0110211744471641,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02743","treatment_group","ApcMUT_HpWT",1.22720952381692,0.358112587962531,0.0110318103109953,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF18075","treatment_group","ApcMUT_HpWT",0.63108236641539,0.185009163281226,0.0112711473317978,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF14110","treatment_group","ApcMUT_HpWT",1.69404129838583,0.496779425581922,0.0112870992736988,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF02630","treatment_group","ApcMUT_HpWT",2.17946639581622,0.639351079123265,0.011305147210559,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF11667","treatment_group","ApcMUT_HpWT",1.32058579948705,0.387424522048486,0.0113089208647875,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF12678","treatment_group","ApcMUT_HpWT",-0.865473054695151,0.254104039072863,0.0113497395202805,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF15933","treatment_group","ApcMUT_HpWT",2.16966725797355,0.637845116426002,0.0114182381888877,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF14815","treatment_group","ApcMUT_HpWT",0.832271780939308,0.244758253465307,0.0114365223194408,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF18555","treatment_group","ApcMUT_HpWT",1.47669300722384,0.4348540260381,0.0115075569653463,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF04116","treatment_group","ApcMUT_HpWT",-0.980457965366766,0.289835037140136,0.0117136452101754,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF07663","treatment_group","ApcMUT_HpWT",2.59755223003115,0.76830741780966,0.0117446479049584,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF18020","treatment_group","ApcMUT_HpWT",-0.669567029709856,0.198048284899974,0.0117454322672925,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF09579","treatment_group","ApcMUT_HpWT",0.850371935587262,0.251547664265443,0.0117497171484117,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF02169","treatment_group","ApcMUT_HpWT",2.74980485036379,0.816192588104364,0.0119355677428743,"treatment_groupApcMUT_HpWT",0.37751882543238,9,8
"PF13788","treatment_group","ApcMUT_HpWT",1.27705669658004,0.379078074653908,0.0119390733205099,"treatment_groupApcMUT_HpWT",0.37751882543238,9,6
"PF04748","treatment_group","ApcMUT_HpWT",2.10933169964813,0.626333708866342,0.0119571016854246,"treatment_groupApcMUT_HpWT",0.37751882543238,9,7
"PF15892","treatment_group","ApcMUT_HpWT",-1.34838535778362,0.400717067346566,0.0120031464273288,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF04931","treatment_group","ApcMUT_HpWT",-0.635055792426877,0.189087286792705,0.0121085962283673,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF05652","treatment_group","ApcMUT_HpWT",-0.710240308933427,0.211638456429144,0.0121520467091288,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF03255","treatment_group","ApcMUT_HpWT",1.50972937339175,0.450627889526158,0.0122460768668225,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF14160","treatment_group","ApcMUT_HpWT",-0.848481183190473,0.253891745523907,0.0123873585226483,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF14161","treatment_group","ApcMUT_HpWT",-0.848481183190473,0.253891745523907,0.0123873585226483,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
"PF07963","treatment_group","ApcMUT_HpWT",1.98753437584299,0.59553896085026,0.0124644870724292,"treatment_groupApcMUT_HpWT",0.37751882543238,9,9
